id,author,author_id,author_thumbnail,text,like_count,reply_count,date,is_favorited
Ugwu-8sc7TKZ7RIjToJ4AaABAg,@미주알고주알11,UCEPJx0TbWnNKHJAC8rkgIKw,https://yt3.ggpht.com/ixgUHM94ouhVvQ5l1CvSFIHbw0VYaZFD48kvnrUzNuyFzcZoU1CYJ7WWG_ttdnuT86VyEp2x6w=s88-c-k-c0x00ffffff-no-rj,7:28 탈퇴멤버 걷는게 커엽네ㅋㅋ,1,0,2026-08-22 09:00:00,False
UgxvfS3Rsxre2uczgDl4AaABAg,@김정숙-j3x4p,UCqq1D_ByoGBJW2a0H8L_HPA,https://yt3.ggpht.com/ytc/AIdro_nX4HfiXY6W7mAzsZPP4xrRi4LVwy3DxJ8n5bP9lQBRqqbrj1s=s88-c-k-c0x00ffffff-no-rj,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,0,2026-08-22 09:00:00,False
Ugzg4_RU9lCFUOeQkdd4AaABAg,@sgkim7766,UC2bUfKN3UIFeKXt3AZU9Qyg,https://yt3.ggpht.com/ytc/AIdro_nkxNWTImVk9dEc6kLLKcFZnkvi_-yGnqINd1QJgjQ=s88-c-k-c0x00ffffff-no-rj,"50년 넘게 살면서 가장 재밌고 감동적인 청춘 단편 영화. PD니무, 혼또니 아리가또 ~",1,0,2026-08-21 09:00:00,False
Ugz9p60c5RVwLB8UaF54AaABAg,@닋원-c9j,UC60hoHQ-IDANVjlFEEJ6xrQ,https://yt3.ggpht.com/QeD0ZbymWTtoTVaVO4ceEBqO-QBL4xpT6CMzrQ0LUexyGCfiYp1ZciViYlh95nCD4QYoUp1kTA=s88-c-k-c0x00ffffff-no-rj,15:22 누구게를 여기서 먼저 했었구나 ㅋㅋ,1,0,2026-08-21 09:00:00,False
UgzjPwcWgQSCKpUdgnZ4AaABAg,@djemdslckdw,UCysxjaycR2yE77JQIogyx8Q,https://yt3.ggpht.com/ytc/AIdro_l6jnPiTQ-Wrq1Vl0Zp7whWmGl1m2CAE6VVtuQ91-xfXg=s88-c-k-c0x00ffffff-no-rj,거제의왕 원이 입니다...,1,0,2026-08-21 09:00:00,False
UgwDkqKIpMCPp2oRqGB4AaABAg,@hyukkwon36,UCQ6adDfe0ezclgPEivtIaUw,https://yt3.ggpht.com/ytc/AIdro_lucd_T4i9Pqwt0xEkFizj5iORs9KK--osT_rBEH2g=s88-c-k-c0x00ffffff-no-rj,미나미 너무 예쁘다~야호~,1,0,2026-08-21 09:00:00,False
UgwnmZ3xxZXAit_y2QZ4AaABAg,@cloudstar9348,UCnqG_7S7ghr8QyIEXBCJzrA,https://yt3.ggpht.com/ytc/AIdro_mFyV7_7k0rUPeMCyZjORrD5-l5JEWSvmFNf5DYMvIX_A=s88-c-k-c0x00ffffff-no-rj,"원이는 거제 자랑할 때, 세계 3대 조선소 중 두 곳(한화오션, 삼성중공업) 이 있다고 자랑좀 해봐~ (CF를 노려라!!!)",1,0,2026-08-21 09:00:00,False
Ugx0Xj7WxBpWADYiDVd4AaABAg,@노숙페이스-s8c,UCWj_oWZ8akdrG_IvWzSMrSw,https://yt3.ggpht.com/elyPXoeNkPxLpqpnGn8esKLm1g1xpa2xXBD6R4duu28WmTkRfZdH3B1BQ3gf-YdTEWAIZdM=s88-c-k-c0x00ffffff-no-rj,국민 걸그룹 ❤,1,0,2026-08-19 09:00:00,False
UgxG5yKYaDO88jlpNGB4AaABAg,@jin_health,UCpJwaAW3tqAyubO13ToaO6Q,https://yt3.ggpht.com/Ed5f-Cxxy9G5z1IqjehLN0-x9_uCmrRjmQt2Dmx1mMu6fEkfzy1mAC8An98C5gMLGPsYqMOxLQ=s88-c-k-c0x00ffffff-no-rj,"미나미는 거제 야호 밖에 없냐
겁나 야호야호 거리고
원이 뒤에서  인상찌푸리고 있네",1,0,2026-08-19 09:00:00,False
Ugz91zAIt9TDj2yXh7l4AaABAg,@Jay-y3c7o,UChO4j6LbOf8Enr2g8BezoXw,https://yt3.ggpht.com/ytc/AIdro_lFi2KLj0v2fMR07oZQiUczhW_DoRub1CtanVPh6Vk=s88-c-k-c0x00ffffff-no-rj,미나미 떠드는데 오디오 날려 버린게 겁나 웃기네 ㅋㅋㅋㅋ,1,0,2026-08-19 09:00:00,False
UgyPveEMovuQ3YLl3254AaABAg,@김샛별-p3m,UCw65dL8Sb66w-V66-r8qPSg,https://yt3.ggpht.com/nzHzK9qHrrZ88HlE86ppfXc06id3oCXxiNXEV9sIAoON0AO1seVmPyQqBmQkkphZ9amn0rlgbEo=s88-c-k-c0x00ffffff-no-rj,낟 오션부 카페때문에 주기적으로가는데 ~~~~,1,0,2026-08-18 09:00:00,False
Ugw5T4rE0OYj1nlepu14AaABAg,@neorewind8328,UCkYTis2HKtFpUhBC8fXFugw,https://yt3.ggpht.com/HYLKk4RiMcvjwhuNYAVWYIJzo14pbNPA0xuyn1Z0DsstZO-w5rtElEXUAQg09CdiOS7mOoOfjg=s88-c-k-c0x00ffffff-no-rj,00:19 근데 왜 자꾸 이브금이얔ㅋㅋㅋㅋㅋㅋ 근데 어울림ㅋㅋ,1,0,2026-08-18 09:00:00,False
UgyhJqZJCjTEK5pqpTd4AaABAg,@봉무게대신들어주는조,UCZXuKH4iejgbOrM3o8MrsyQ,https://yt3.ggpht.com/ytc/AIdro_k6HV2M4EQipGnKteNNKk40sMBrGa6CFOXyuH9baCw=s88-c-k-c0x00ffffff-no-rj,15:00 야호 하면서 그냥 뛰어버리는거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,2026-08-18 09:00:00,False
UgxXcRlE7gm2_s4upC54AaABAg,@bada365,UCpnm_smgBYPOeQ3EO6pZfzg,https://yt3.ggpht.com/ytc/AIdro_nhFQ6rAhzqeQrC3AaPcqgZVo4KlekjV8KrbAgdJi8=s88-c-k-c0x00ffffff-no-rj,한편의 단편영화다...,1,0,2026-08-18 09:00:00,False
UgyQcvc0h-AfM5tk4fF4AaABAg,@해빙-m5w,UCUELqFNC2UZx-jLslhp0JcQ,https://yt3.ggpht.com/ytc/AIdro_mUkdM4tyft4UizSSlPRzMxIini-JExouwodZXHijq6Y-4=s88-c-k-c0x00ffffff-no-rj,01:45 한화가 먹었어요 ㅎㅎㅎㅎㅎ,1,0,2026-08-18 09:00:00,False
UgxiXeoNpIIe3QrYmJZ4AaABAg,@슛쟁이-0,UCuejTY3rCo9AzkgQo16pAUQ,https://yt3.ggpht.com/PbfHCMbEosbezXbzXbhRtRwsbhvqmB9p8NY7mcsoZ9yCfs14d6lhdyt1_OhJG2qdx6DRswu5gQ=s88-c-k-c0x00ffffff-no-rj,뉴스 보니까 원이씨 나온 고등학교가 본가에서 먼데 학교 바로옆 cu부근에 침수된 영상이 보이네요. 큰 피해 없으시길 ㅠ,1,0,2026-08-18 09:00:00,False
UgzUvy29mD9_Luh54Pp4AaABAg,@멍멍귀,UCuPzMUpxNI22NviyAkcgjLg,https://yt3.ggpht.com/k4sACLzqe_CAPM9UuzYCCUaesKVgMfndmvwzj8qQ1kWJjmP8zRq1hLQXPZt7IT5oWEP8uYBSpvY=s88-c-k-c0x00ffffff-no-rj,17:24 '거제사람이라 그런지 흙이 부릅니다' 아니 이런말을 도대체 외국인이 어떻게 하는거야 ㅋㅋㅋ 볼때마다 인지부조화오네,1,0,2026-08-18 09:00:00,False
UgwIJgMA3TCoKkPI0Vt4AaABAg,@요쿠쿠하세,UCAzKXsLxYIlOxqj69A9nJlQ,https://yt3.ggpht.com/7wnR_kwCRtaO_lWadNaFQrcpH9guYxe4j4_ZV0180PCIDamff5F5kovWBWuRZchfQqQsJBAU=s88-c-k-c0x00ffffff-no-rj,누구게의 시작,1,0,2026-08-18 09:00:00,False
UgwPLNAYPkWvnqz9mP14AaABAg,@kittenns,UCyc4Lp5Ql7Y6J0_8X1EUoQQ,https://yt3.ggpht.com/FRRAXWOto6mWbhGBPhnLMnEeCfrBvD-5oT4l60yIvTBC2tYXnNS_GyvcP_Sri5g_1vTTGzIw=s88-c-k-c0x00ffffff-no-rj,이 결말은 정말 한 번 볼 때마다 눈물이 납니다🤧,1,0,2026-08-18 09:00:00,False
Ugy47LmEHepjUezPhcV4AaABAg,@tv-mb3tz,UCBzqf9NW2aoGzD_5xHIFsNg,https://yt3.ggpht.com/Yoe0I2reJ8fJjnkSMCTT4IjisuDwm0FE33ePyfvOCYM2MkoMpgZsO-DrcVhPh1zwl4CAfLQn=s88-c-k-c0x00ffffff-no-rj,20:22 애기가 좋아하는 노래 듣고 춤추러 가는것 같아요😍😍,1,0,2026-08-17 09:00:00,False
UgwYY1ebHrO2Wp8QNdp4AaABAg,@SHY-y3o,UCAlv7p5Ki6UdwioZHn1X-CQ,https://yt3.ggpht.com/ytc/AIdro_ln-9HYXgytSDFQbDRDb_rgH6bzytH6hE2dknWeVZrk6K8go1x19Eeds3jB779sjKtoDw=s88-c-k-c0x00ffffff-no-rj,미나미는 ㄹㅇ 찐 연예인이다 ㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,2026-08-17 09:00:00,False
UgyLRRZiJw_nmKsIhY54AaABAg,@나-y5e,UCtuS9y6DdaGM48vUgvtg8cA,https://yt3.ggpht.com/7mVQajpvlOm_X7eTRZl01nOF2pay0A99z8EEA13tU0tu3t7s8kQ1J2STLJtwzCSRZ_FIOKjV8g=s88-c-k-c0x00ffffff-no-rj,또보고있네..아재미소 나오고..저 선생님 땅을 치고 후회할 듯.. ㅎㅎ,0,0,2026-08-22 23:00:00,False
UgwdmY9auDwiZd3Gfvx4AaABAg,@김정숙-j3x4p,UCqq1D_ByoGBJW2a0H8L_HPA,https://yt3.ggpht.com/ytc/AIdro_nX4HfiXY6W7mAzsZPP4xrRi4LVwy3DxJ8n5bP9lQBRqqbrj1s=s88-c-k-c0x00ffffff-no-rj,제발,0,0,2026-08-22 09:00:00,False
UgyrTaafz7M891d_sv54AaABAg,@후덕후6974,UCf6SpPiJVO5iaIntzLJSwLQ,https://yt3.ggpht.com/HArNCcg0ctJpynZo_Gg-M69g5lebcmGXWZrwq8iFUnG0AvyZZ4kFesa6GVW3eXavUpnvbXoT0Q=s88-c-k-c0x00ffffff-no-rj,ㅋㅋㅋㅋㅋ 다섯개 드림.,0,0,2026-08-21 09:00:00,False
Ugz016CcHhF1zKJsCgl4AaABAg,@luckyman-f8q,UCX8bGrkpoBsumyJHumUJLWQ,https://yt3.ggpht.com/YpkqVN5pSi7fTwvtnqIYARZ9hC7Rdz9edOovrngfT2AwzhgZ_yiYjVHPkYtk7q5weISD10uCtA=s88-c-k-c0x00ffffff-no-rj,와... 이제 봤는데 대박이네.. 화이팅 리센느,0,0,2026-08-21 09:00:00,False
UgxlYm5uviMnQdqE01Z4AaABAg,@Join_enjoy,UCgAyrEV1jsI9CHH4Epdn7bw,https://yt3.ggpht.com/D4HytKo6UmzZ6nFuvI5RTRf84cUvsh94bWPpLDf_oVr_6QSSdxYPN0oqLyd3DxpUwsEaqDbf=s88-c-k-c0x00ffffff-no-rj,7:27 완전 귀엽네 ㅋㅋㅋ,0,0,2026-08-20 09:00:00,False
UgwnIRbsNLmL4homu094AaABAg,@fe-r9f,UCPCy3MeWbJuWFERrRHh7_lA,https://yt3.ggpht.com/ytc/AIdro_kfnPVJK8BPRcQephOxzbzxb4ULfh5wJtVAwtNCrHf7FLiSXkxBl-Ip0NrnNorUBNw1GQ=s88-c-k-c0x00ffffff-no-rj,"이제는 갈 수 없는 거제도 ㅠㅠ
마지막 추억이었다니",0,0,2026-08-19 09:00:00,False
UgzpUwVZzrPG4tvavhV4AaABAg,@Kim-xg9mi,UCgss0lwlIho5ZVNne1dx9sQ,https://yt3.ggpht.com/ytc/AIdro_mxd3Qels4-xHG3jli3CCXRdd38xpNrGdrKkcMeYrs_ytayMuPl1b50TqCPD-gw609mTw=s88-c-k-c0x00ffffff-no-rj,"나도 리센느 안다~~
르센느 너무 호감 입니다~❤❤❤❤❤
흥하세요~~~~~~~~~
학교 편도 20분이면 진짜 가깝다요~~
서울은 기본이 20분입니다♡",0,0,2026-08-19 09:00:00,False
Ugw7i0fOlcBzPihVUFV4AaABAg,@userdwfnrjxl,UCXCgzqZjLGvbEjq0Fxgf_Uw,https://yt3.ggpht.com/ytc/AIdro_lPzwNJIwW1k0s0Pq5m5acZMdMZ1WQ2bze8T2FvmSmc-8rjJdg=s88-c-k-c0x00ffffff-no-rj,미친사람 아니야? ㅋㅋㅋㅋㅋ,0,0,2026-08-18 09:00:00,False
Ugx5fB3xzd-o2a8LecR4AaABAg,@떡상-u9x,UCH4heeBjKKjiU0k3OAWE0sw,https://yt3.ggpht.com/ytc/AIdro_nD5ude1rrWBWAWxgUIbt5Nj4VESzy7tllfH0YytWCbbw=s88-c-k-c0x00ffffff-no-rj,거제도 이재민 기부?,0,0,2026-08-18 09:00:00,False
UgwkSHA50lfQ5M9u48V4AaABAg,@xiluyun,UCfR9VdXsvOi4d-nIXV8lP0Q,https://yt3.ggpht.com/ytc/AIdro_kQmQhxVFGTV1qS5GLnbjiA_M7c2faGy-0aRQoEFz4=s88-c-k-c0x00ffffff-no-rj,미나미 갸루분장한게 더 예쁜듯,0,0,2026-08-18 09:00:00,False
UgwTJrdtJPyjFvFgCYt4AaABAg,@비지디기-q7s,UCBFf6SsXpcfkcZKEDnmtobg,https://yt3.ggpht.com/ytc/AIdro_lonwdwb0Pa2lLD66fK6owXxKa6VF0kdHbqXxOk83Y=s88-c-k-c0x00ffffff-no-rj,일본말 진짜 이뿌다.....,0,0,2026-08-18 09:00:00,False
UgzhDxQsON1prb-7k0p4AaABAg,@크롱크롱-i7m,UCkT7UStuDrUcVuKJ_VN_1ww,https://yt3.ggpht.com/6Mb9pmtg-Qj24ZZt5HkGbUmd24-I_2OSQXZoPcbQxY3IyLSxU1yjjeKqAxlii6XGD-h6YuO7=s88-c-k-c0x00ffffff-no-rj,피디니무 엔딩 잘 뽑았다 👍 👍,0,0,2026-08-18 09:00:00,False
UgxplpPexprIuOaR0qN4AaABAg,@juny0907,UCHr-qDrdcxQVSIdDe3fhtOg,https://yt3.ggpht.com/ytc/AIdro_nyy3LWV8sD5yW5EFF81AV2sUYk1hjxSpNZAJrvVhB8ZrU=s88-c-k-c0x00ffffff-no-rj,미나미 너무 귀엽다~  갸루일때랑 아닐때랑 너무 달라서 더 신기~,0,0,2026-08-18 09:00:00,False
UgyO-JL1-rpXO7Ujiqt4AaABAg,@kky-p7p,UCvpoL90QaMglL5Z0KPkryAA,https://yt3.ggpht.com/TtdPU3vzb2OCH8gCexMrH7AdMvSLrb9YkqHzHRgRYlNj9mWFxTtApogCStAqbJjm7Ia2Y0kT=s88-c-k-c0x00ffffff-no-rj,갸루하고  미나미하고 갭이 너무크다 ㅋㅋ,0,0,2026-08-18 09:00:00,False
UgzSnOKHAJG_Qcx-OHx4AaABAg,@V4-vfv,UCkEkQmSO3irRRAncHy0WWtA,https://yt3.ggpht.com/ytc/AIdro_msI_R-IL_BiPvZop6YK2VpsN83Nt2GCR5TJU01U7ylMHabF7ija-QDlhu8-xVK1kRCNvY=s88-c-k-c0x00ffffff-no-rj,갸루와 거제편은 진짜 영화다.,0,0,2026-08-18 09:00:00,False
UgzX7dxubUv3K624y8F4AaABAg,@잠근이,UCsGZumfsX3tVTZrKeLwgprA,https://yt3.ggpht.com/HBOpqBtgmdbsavxxdWTeKVTVVd-VmgSsRNSl58xJotgur5uoZWNnrwzZWo_wciCqR67TRhCy=s88-c-k-c0x00ffffff-no-rj,야호😊,0,0,2026-08-17 09:00:00,False
Ugx0wq8ZU7Yt-O_Mf7F4AaABAg,@3x3큐브,UClpunHr8V9tQVdP1Gv5cmQw,https://yt3.ggpht.com/-5lhSW4mIemZJo-o6DofGJwiUnhkYL4D844f2uKC_3CHbRGUX90clp629Bm8ma5drm0APrLS=s88-c-k-c0x00ffffff-no-rj,"거제시를 전국민이 알게된 계기
원이가 거제의 랜드마크다",0,0,2026-08-17 09:00:00,False
UgyVM5lUadosy2kucEN4AaABAg,@유지웅-e5j,UCvh-14Rb3jmvkZmhOzJD5wA,https://yt3.ggpht.com/ytc/AIdro_lDbPA3AdsJo_ytTd2kUyLKeBbBuSv5LgPV6jRJpxlqT_FbErQ=s88-c-k-c0x00ffffff-no-rj,저 조선소 거제 놀러가서 봤는데 개쩔었음 규모가 ㄷㄷ,0,0,2026-08-17 09:00:00,False
Ugz3vR4BX3g6foej5Fl4AaABAg,@부릅뜨니숲이었어,UCb7GLKBZOd82Y_sha1gYBsA,https://yt3.ggpht.com/v6VLOOIat7lQEOkk7ZH5vsnGajzUZPKflacSZuSTqxchYV961P8S1BRURlxTC3rYOHfpdQBHUg=s88-c-k-c0x00ffffff-no-rj,편집 잘하셨음 감각있..  원이님 인간적인모습 너무좋음,0,0,2026-08-17 09:00:00,False
